Date of Download: 2023-06-13_15:16:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search Parameters: Data Level:all  Trait List:  Trial List:11142  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,branching level counting|CO_334:0000079,dry matter content by specific gravity method|CO_334:0000160,first apical branch height measurement in cm|CO_334:0000106,fresh root yield|CO_334:0000013,fresh storage root weight per plot|CO_334:0000012,initial plant vigor assessment 1-5|CO_334:0000220,lodged plants estimation 1-3|CO_334:0000301,marketable root number counting|CO_334:0000169,number of planted stakes per plot counting|CO_334:0000159,plant architecture visual rating 1-5|CO_334:0000099,plant height measurement in cm|CO_334:0000018,plant height with leaf in cm|CO_334:0000123,plant stands harvested counting|CO_334:0000010,root color visual rating 1-3|CO_334:0000221,root constriction visual rating 1-3|CO_334:0000109,root evaluation scaled 1-5|CO_334:0000228,root length evaluation scaled 1-3|CO_334:0000226,root weight in air|CO_334:0000157,root weight in water|CO_334:0000158,sprout count discrete counting|CO_334:0000138,storage root neck length visual rating 1-3|CO_334:0000223,storage root shape visual rating 1-6|CO_334:0000020,thrips severity : visual 1-5|CO_334:0002084,total carotenoid by chart 1-8|CO_334:0000161,notes
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207797,AM1472A-155,,plot,5913846,202268IDEPR_cere_rep1_AM1472A-155_293,1,1,293,7,29,test,,,,,,,,,,4,,,,,,,,,,,0,,,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207798,AM1472A-156,,plot,5914660,202268IDEPR_cere_rep1_AM1472A-156_339,1,1,339,8,14,test,,0,32.54732072,210,4.761904762,1.6,4,1,0,4,2,210,40,4,3,3,4,2,1400,131,4,3,2,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207799,AM1472A-157,,plot,5913552,202268IDEPR_cere_rep1_AM1472A-157_575,1,1,575,14,42,test,,0,31.38561644,150,1.339285714,0.45,1,3,0,4,5,150,70,2,1,1,5,1,400,35,3,1,1,,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207356,AM1472A-17,,plot,5913553,202268IDEPR_cere_rep1_AM1472A-17_369,1,1,369,9,17,test,,3,30.99771372,30,3.273809524,1.1,2,1,1,4,4,140,0,1,3,2,3,3,1100,94,2,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207357,AM1472A-18,,plot,5914266,202268IDEPR_cere_rep1_AM1472A-18_415,1,1,415,10,26,test,,2,32.42600519,70,6.25,2.1,2,1,2,4,3,170,20,4,3,2,4,1,1700,158,4,1,2,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207360,AM1472A-20,,plot,5915015,202268IDEPR_cere_rep1_AM1472A-20_667,1,1,667,16,38,test,,0,29.97173913,150,2.380952381,0.8,3,1,0,4,4,150,0,4,3,1,4,1,300,24,3,1,3,,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207361,AM1472A-21,,plot,5913640,202268IDEPR_cere_rep1_AM1472A-21_276,1,1,276,7,12,test,,0,35.4633736,120,13.39285714,4.5,3,1,7,4,4,120,10,4,3,1,4,2,3900,423,4,3,3,4,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207362,AM1472A-22,,plot,5914186,202268IDEPR_cere_rep1_AM1472A-22_314,1,1,314,8,39,test,,2,36.66267252,90,25.44642857,8.55,5,1,13,4,3,220,20,4,3,2,3,2,3600,412,4,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207363,AM1472A-23,,plot,5914896,202268IDEPR_cere_rep1_AM1472A-23_579,1,1,579,14,38,test,,4,31.86208791,30,0.297619048,0.1,2,1,0,4,5,150,20,4,3,1,4,1,100,9,2,2,3,,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207359,AM1472A-2,,plot,5914956,202268IDEPR_cere_rep1_AM1472A-2_412,1,1,412,10,29,test,,,,,,,1,,,4,,,,0,,,,,,,1,,,4,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207364,AM1472A-24,,plot,5914416,202268IDEPR_cere_rep1_AM1472A-24_34,1,1,34,1,34,test,,1,35.61666667,30,5.654761905,1.9,2,1,3,4,5,120,20,3,3,1,4,2,1300,142,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207365,AM1472A-25,,plot,5913557,202268IDEPR_cere_rep1_AM1472A-25_414,1,1,414,10,27,test,,0,36.0667153,120,8.482142857,2.85,2,1,3,4,5,120,10,3,3,1,4,1,2700,301,3,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207366,AM1472A-26,,plot,5913806,202268IDEPR_cere_rep1_AM1472A-26_119,1,1,119,3,31,test,,0,30.08868117,110,5.208333333,1.75,2,1,4,4,2,110,20,3,3,1,3,1,1600,129,3,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207367,AM1472A-27,,plot,5913691,202268IDEPR_cere_rep1_AM1472A-27_713,1,1,713,17,9,test,,2,31.95314136,120,6.845238095,2.3,3,1,1,4,3,200,50,2,3,2,4,2,2100,190,3,2,3,,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207368,AM1472A-28,,plot,5913543,202268IDEPR_cere_rep1_AM1472A-28_334,1,1,334,8,19,test,,0,29.97173913,80,,,2,1,,4,5,80,10,1,3,1,5,1,100,8,1,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207369,AM1472A-29,,plot,5913602,202268IDEPR_cere_rep1_AM1472A-29_800,1,1,800,19,8,test,,0,45.23994083,170,14.58333333,4.9,4,1,3,4,2,170,20,4,3,1,3,2,2600,403,4,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207371,AM1472A-30,,plot,5914423,202268IDEPR_cere_rep1_AM1472A-30_411,1,1,411,10,30,test,,5,27.39325482,30,1.488095238,0.5,3,1,0,4,4,140,10,2,3,1,5,1,500,33,1,2,3,3,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207373,AM1472A-32,,plot,5914861,202268IDEPR_cere_rep1_AM1472A-32_424,1,1,424,10,17,test,,2,33.23797468,90,10.56547619,3.55,5,1,3,4,5,160,10,4,1,1,3,2,2800,272,4,2,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207374,AM1472A-33,,plot,5913714,202268IDEPR_cere_rep1_AM1472A-33_664,1,1,664,16,41,test,,5,29.97173913,30,0.595238095,0.2,3,1,0,4,4,150,20,4,3,3,5,2,200,16,4,1,3,,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207375,AM1472A-34,,plot,5914679,202268IDEPR_cere_rep1_AM1472A-34_674,1,1,674,16,31,test,,0,,130,,,3,1,0,4,5,130,0,3,1,3,5,1,,,3,1,5,,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207376,AM1472A-35,,plot,5915066,202268IDEPR_cere_rep1_AM1472A-35_51,1,1,51,2,38,test,,3,27.08282443,40,1.785714286,0.6,1,2,1,4,4,170,5,1,3,1,3,2,700,45,1,2,3,3,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207370,AM1472A-3,,plot,5913690,202268IDEPR_cere_rep1_AM1472A-3_728,1,1,728,17,24,test,,0,30.31237624,180,8.333333333,2.8,4,1,2,4,2,180,40,4,3,1,3,2,2200,180,4,2,3,,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207378,AM1472A-37,,plot,5915054,202268IDEPR_cere_rep1_AM1472A-37_834,1,1,834,19,42,test,,1,28.84394524,170,8.779761905,2.95,3,1,2,4,2,180,50,4,3,1,4,2,2800,207,4,1,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207379,AM1472A-38,,plot,5914279,202268IDEPR_cere_rep1_AM1472A-38_142,1,1,142,4,35,test,,3,,70,12.79761905,4.3,3,1,3,4,3,160,40,2,3,1,3,2,,,2,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207380,AM1472A-39,,plot,5913935,202268IDEPR_cere_rep1_AM1472A-39_113,1,1,113,3,25,test,,0,33.95741427,120,8.630952381,2.9,2,1,4,4,3,120,40,4,3,2,3,2,2400,242,4,2,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207382,AM1472A-40,,plot,5914995,202268IDEPR_cere_rep1_AM1472A-40_517,1,1,517,12,12,test,,0,26.91085409,130,1.19047619,0.4,2,1,0,4,5,130,0,2,1,1,5,1,300,19,2,3,3,,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207383,AM1472A-41,,plot,5914433,202268IDEPR_cere_rep1_AM1472A-41_24,1,1,24,1,24,test,,2,38.86780076,50,19.94047619,6.7,4,2,7,4,4,170,20,4,3,1,2,3,4200,526,4,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207384,AM1472A-42,,plot,5913722,202268IDEPR_cere_rep1_AM1472A-42_137,1,1,137,4,40,test,,0,35.77022472,150,5.208333333,1.75,2,1,1,4,2,150,20,4,3,1,4,2,1700,187,4,1,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207385,AM1472A-43,,plot,5914605,202268IDEPR_cere_rep1_AM1472A-43_701,1,1,701,16,4,test,,,,,,,,,,4,,,,,,,,,,,0,,,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207386,AM1472A-44,,plot,5914597,202268IDEPR_cere_rep1_AM1472A-44_802,1,1,802,19,10,test,,0,33.40454545,190,5.654761905,1.9,3,1,2,4,4,190,10,3,1,1,4,2,2000,196,2,1,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207387,AM1472A-45,,plot,5914863,202268IDEPR_cere_rep1_AM1472A-45_265,1,1,265,7,1,test,,0,30.40913549,200,9.077380952,3.05,3,1,4,4,2,200,50,4,3,1,2,2,3000,247,4,2,3,2,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207388,AM1472A-46,,plot,5913887,202268IDEPR_cere_rep1_AM1472A-46_731,1,1,731,17,27,test,,2,36.10384615,110,18.75,6.3,4,1,8,4,3,170,20,4,3,2,2,2,3600,402,4,2,3,,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207389,AM1472A-47,,plot,5913680,202268IDEPR_cere_rep1_AM1472A-47_156,1,1,156,4,21,test,,4,35.68701451,50,8.035714286,2.7,3,1,1,4,4,150,20,2,1,1,4,1,2400,263,3,2,2,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207390,AM1472A-48,,plot,5915005,202268IDEPR_cere_rep1_AM1472A-48_134,1,1,134,4,43,test,,0,37.97688728,180,21.2797619,7.15,3,1,8,4,1,180,40,4,2,1,3,2,4400,532,4,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207391,AM1472A-49,,plot,5914957,202268IDEPR_cere_rep1_AM1472A-49_651,1,1,651,15,35,test,,2,28.4887931,120,3.273809524,1.1,3,1,2,4,4,210,50,2,3,2,4,2,1000,72,2,2,3,,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207393,AM1472A-50,,plot,5914787,202268IDEPR_cere_rep1_AM1472A-50_333,1,1,333,8,20,test,,1,24.89092827,30,3.422619048,1.15,4,1,0,4,4,210,20,3,3,1,5,2,1000,52,4,3,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207394,AM1472A-51,,plot,5913513,202268IDEPR_cere_rep1_AM1472A-51_234,1,1,234,6,31,test,,1,34.77681564,180,8.779761905,2.95,3,1,2,4,1,220,60,4,3,1,4,2,2800,294,4,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207395,AM1472A-52,,plot,5914976,202268IDEPR_cere_rep1_AM1472A-52_799,1,1,799,19,7,test,,4,30.53451472,40,23.21428571,7.8,5,1,6,4,4,200,30,4,3,1,3,3,4000,332,4,2,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207396,AM1472A-53,,plot,5914653,202268IDEPR_cere_rep1_AM1472A-53_368,1,1,368,9,16,test,,0,31.50448938,220,6.845238095,2.3,4,1,0,4,3,220,50,4,3,2,4,2,1600,141,4,3,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207397,AM1472A-54,,plot,5913741,202268IDEPR_cere_rep1_AM1472A-54_650,1,1,650,15,34,test,,1,21.10463918,260,0.595238095,0.2,3,1,0,4,1,280,80,4,3,2,5,1,200,6,4,3,5,,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207398,AM1472A-55,,plot,5914386,202268IDEPR_cere_rep1_AM1472A-55_331,1,1,331,8,22,test,,4,41.97325581,30,,,3,1,,4,5,140,10,1,3,2,5,1,100,14,1,1,2,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207392,AM1472A-5,,plot,5914651,202268IDEPR_cere_rep1_AM1472A-5_686,1,1,686,16,19,test,,2,34.47667313,90,7.142857143,2.4,4,1,2,4,3,250,50,4,3,2,2,2,2300,238,4,2,3,,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207400,AM1472A-57,,plot,5914865,202268IDEPR_cere_rep1_AM1472A-57_260,1,1,260,6,5,test,,,,,,,1,,,4,,,0,0,,,,,,,1,,,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207401,AM1472A-58,,plot,5913550,202268IDEPR_cere_rep1_AM1472A-58_111,1,1,111,3,23,test,,0,37.28144476,110,6.398809524,2.15,2,1,3,4,5,110,5,4,3,1,3,2,2000,235,4,2,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207402,AM1472A-59,,plot,5913845,202268IDEPR_cere_rep1_AM1472A-59_297,1,1,297,7,33,test,,1,35.2012,60,8.928571429,3,3,1,3,4,3,150,40,4,3,2,4,2,2100,225,4,3,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207404,AM1472A-60,,plot,5914615,202268IDEPR_cere_rep1_AM1472A-60_816,1,1,816,19,24,test,,0,24.94512987,220,4.31547619,1.45,3,1,0,4,2,220,60,4,3,2,4,1,1300,68,4,1,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207405,AM1472A-61,,plot,5914889,202268IDEPR_cere_rep1_AM1472A-61_603,1,1,603,14,14,test,,,,,,,,,,4,,,,,,,,,,,0,,,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207403,AM1472A-6,,plot,5914237,202268IDEPR_cere_rep1_AM1472A-6_195,1,1,195,5,19,test,,3,26.31170213,60,0.595238095,0.2,3,1,0,4,3,170,10,2,3,1,5,1,200,12,1,3,2,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207406,AM1472A-62,,plot,5913631,202268IDEPR_cere_rep1_AM1472A-62_604,1,1,604,14,13,test,,0,32.50147059,140,4.464285714,1.5,2,1,1,4,4,140,40,4,3,1,4,2,1500,140,4,1,3,,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207407,AM1472A-63,,plot,5914762,202268IDEPR_cere_rep1_AM1472A-63_454,1,1,454,11,14,test,,,,,,,,,,4,,,,,,,,,,,0,,,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207409,AM1472A-65,,plot,5913807,202268IDEPR_cere_rep1_AM1472A-65_448,1,1,448,11,8,test,,4,36.50938242,30,19.79166667,6.65,4,1,11,4,3,160,20,4,3,1,2,2,3800,432,4,2,3,4,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207410,AM1472A-66,,plot,5914788,202268IDEPR_cere_rep1_AM1472A-66_439,1,1,439,10,2,test,,0,34.77681564,230,12.94642857,4.35,3,1,6,4,2,230,50,4,3,1,3,2,3600,378,4,1,3,4,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207411,AM1472A-67,,plot,5914765,202268IDEPR_cere_rep1_AM1472A-67_693,1,1,693,16,12,test,,0,34.30562016,110,7.738095238,2.6,4,1,6,4,2,110,20,4,3,2,4,2,2300,236,4,2,3,,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207412,AM1472A-68,,plot,5914579,202268IDEPR_cere_rep1_AM1472A-68_43,1,1,43,1,43,test,,,,,,,,,,4,,,,,,,,,,,0,,,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4207413,AM1472A-69,,plot,5913702,202268IDEPR_cere_rep1_AM1472A-69_201,1,1,201,5,25,test,,4,34.9746085,40,2.976190476,1,4,1,2,4,5,150,10,3,3,1,4,1,1000,106,3,2,3,4,1," (Operator: lizbethpino, Time: )"
