Date of Download: 2023-06-13_15:13:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search Parameters: Data Level:all  Trait List:  Trial List:10977  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,branching level counting|CO_334:0000079,dry matter content by specific gravity method|CO_334:0000160,first apical branch height measurement in cm|CO_334:0000106,fresh root yield|CO_334:0000013,fresh storage root weight per plot|CO_334:0000012,initial plant vigor assessment 1-5|CO_334:0000220,lodged plants estimation 1-3|CO_334:0000301,marketable root number counting|CO_334:0000169,number of planted stakes per plot counting|CO_334:0000159,plant architecture visual rating 1-5|CO_334:0000099,plant height measurement in cm|CO_334:0000018,plant height with leaf in cm|CO_334:0000123,plant stands harvested counting|CO_334:0000010,root color visual rating 1-3|CO_334:0000221,root constriction visual rating 1-3|CO_334:0000109,root evaluation scaled 1-5|CO_334:0000228,root length evaluation scaled 1-3|CO_334:0000226,root weight in air|CO_334:0000157,root weight in water|CO_334:0000158,rotted storage root counting|CO_334:0000084,sprout count discrete counting|CO_334:0000138,storage root neck length visual rating 1-3|CO_334:0000223,storage root shape visual rating 1-6|CO_334:0000020,thrips severity : visual 1-5|CO_334:0002084,total carotenoid by chart 1-8|CO_334:0000161,notes
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207794,AM1472A-152,,plot,5328940,202267IDEPR_repe_rep1_AM1472A-152_30,1,1,30,1,30,test,,0,,140,,,2,3,,4,3,140,20,,3,1,5,1,,,,3,1,3,4,,"Alta Pudricion.  Flecos (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207795,AM1472A-153,,plot,5329864,202267IDEPR_repe_rep1_AM1472A-153_542,1,1,542,12,11,test,,,,,,,,,,4,,,,,,,,,,,,0,,,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207796,AM1472A-154,,plot,5328751,202267IDEPR_repe_rep1_AM1472A-154_342,1,1,342,8,27,test,,,,,,,,,,4,,,,,,,,,,,,0,,,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207797,AM1472A-155,,plot,5329417,202267IDEPR_repe_rep1_AM1472A-155_166,1,1,166,4,19,test,,,,,,,,,,4,,,,,,,,,,,,0,,,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207798,AM1472A-156,,plot,5329706,202267IDEPR_repe_rep1_AM1472A-156_543,1,1,543,12,10,test,,1,32.17511511,260,7.211538462,3,3,2,5,4,4,280,50,3,3,1,3,3,2630,241,2,3,2,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207799,AM1472A-157,,plot,5329976,202267IDEPR_repe_rep1_AM1472A-157_422,1,1,422,10,39,test,,,,,,,3,,,4,,,,,,,,,,,,4,,,4,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207356,AM1472A-17,,plot,5328972,202267IDEPR_repe_rep1_AM1472A-17_13,1,1,13,1,13,test,,,,,,,,,,4,,,,,,,,,,,,0,,,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207357,AM1472A-18,,plot,5329933,202267IDEPR_repe_rep1_AM1472A-18_105,1,1,105,3,13,test,,,31.5685654,,1.201923077,0.5,2,,0,4,,,,1,1,,,,260,23,0,4,,,5,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207358,AM1472A-19,,plot,5328997,202267IDEPR_repe_rep1_AM1472A-19_130,1,1,130,3,38,test,,,,,,,,,,4,,,,,,,,,,,,0,,,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207361,AM1472A-21,,plot,5329885,202267IDEPR_repe_rep1_AM1472A-21_827,1,1,827,18,2,test,,0,33.12328244,110,0.961538462,0.4,3,2,0,4,5,110,10,4,3,1,5,2,290,28,0,4,1,3,4,5,"Alta Pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207362,AM1472A-22,,plot,5328691,202267IDEPR_repe_rep1_AM1472A-22_645,1,1,645,15,1,test,,0,31.86208791,120,0.480769231,0.2,2,2,0,4,5,120,20,3,3,1,5,3,400,36,0,4,1,3,3,5," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207363,AM1472A-23,,plot,5329732,202267IDEPR_repe_rep1_AM1472A-23_634,1,1,634,14,11,test,,,,,,,,,,4,,,,,,,,,,,,0,,,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207364,AM1472A-24,,plot,5329389,202267IDEPR_repe_rep1_AM1472A-24_557,1,1,557,13,5,test,,0,32.491893,170,2.884615385,1.2,3,1,0,4,3,170,30,3,3,1,4,3,1340,125,0,3,2,3,1,4," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207365,AM1472A-25,,plot,5329968,202267IDEPR_repe_rep1_AM1472A-25_335,1,1,335,8,34,test,,3,33.79444444,90,6.25,2.6,3,1,1,4,3,180,30,4,3,1,3,2,1780,178,0,4,1,2,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207366,AM1472A-26,,plot,5329814,202267IDEPR_repe_rep1_AM1472A-26_785,1,1,785,18,44,test,,0,,110,,,3,,,4,4,110,20,,,,5,,,,,1,,,4,,"No Raiz. Pudricion Total (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207367,AM1472A-27,,plot,5329077,202267IDEPR_repe_rep1_AM1472A-27_32,1,1,32,1,32,test,,1,,100,,,3,1,,4,,120,10,,,,5,,,,,1,,,1,,"No Raiz (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207368,AM1472A-28,,plot,5330062,202267IDEPR_repe_rep1_AM1472A-28_691,1,1,691,16,46,test,,,,,,,,,,4,,,,,,,,,,,,0,,,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207371,AM1472A-30,,plot,5329231,202267IDEPR_repe_rep1_AM1472A-30_419,1,1,419,10,42,test,,,,,,,,,,4,,,,,,,,,,,,0,,,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207372,AM1472A-31,,plot,5329584,202267IDEPR_repe_rep1_AM1472A-31_5,1,1,5,1,5,test,,0,26.89858388,130,1.923076923,0.8,2,1,0,4,5,130,10,4,1,1,5,1,490,31,0,4,1,2,1,2,"Pudricion (Operator: lizbethpino, Time: ), Virosis (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207370,AM1472A-3,,plot,5329332,202267IDEPR_repe_rep1_AM1472A-3_227,1,1,227,5,43,test,,0,32.93034398,190,1.201923077,0.5,3,2,0,4,3,190,30,3,3,1,5,1,450,43,0,4,1,2,3,2,"Alta Pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207373,AM1472A-32,,plot,5329181,202267IDEPR_repe_rep1_AM1472A-32_685,1,1,685,15,41,test,,2,21.31516129,90,1.442307692,0.6,3,2,0,4,5,150,20,2,1,1,5,2,160,5,0,4,2,3,1,3,"Alta Pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207374,AM1472A-33,,plot,5330083,202267IDEPR_repe_rep1_AM1472A-33_388,1,1,388,9,20,test,,4,30,40,0.240384615,0.1,2,2,0,4,5,130,20,1,3,1,5,1,100,8,0,1,1,3,3,3,"Alta Pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207376,AM1472A-35,,plot,5329783,202267IDEPR_repe_rep1_AM1472A-35_298,1,1,298,7,22,test,,,,,,,1,,,4,,,,,,,,,,,,1,,,3,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207378,AM1472A-37,,plot,5329282,202267IDEPR_repe_rep1_AM1472A-37_702,1,1,702,16,35,test,,3,27.43567455,40,3.605769231,1.5,3,2,0,4,4,170,30,3,3,1,4,3,770,51,0,4,1,2,2,4," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207379,AM1472A-38,,plot,5329292,202267IDEPR_repe_rep1_AM1472A-38_133,1,1,133,3,41,test,,2,28.84107981,110,1.923076923,0.8,3,3,0,4,5,180,30,2,3,1,4,2,460,34,2,4,1,2,1,4," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207380,AM1472A-39,,plot,5328936,202267IDEPR_repe_rep1_AM1472A-39_301,1,1,301,7,25,test,,0,33.91222371,180,5.048076923,2.1,3,1,1,4,4,180,20,4,3,1,4,3,1660,167,0,4,1,3,4,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207383,AM1472A-41,,plot,5329653,202267IDEPR_repe_rep1_AM1472A-41_41,1,1,41,1,41,test,,1,31.44358289,100,1.682692308,0.7,4,2,0,4,4,170,30,2,3,1,4,3,410,36,0,4,1,3,1,1,"Alta Pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207381,AM1472A-4,,plot,5329024,202267IDEPR_repe_rep1_AM1472A-4_144,1,1,144,4,41,test,,,,,,,,,,4,,,,,,,,,,,,0,,,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207384,AM1472A-42,,plot,5330131,202267IDEPR_repe_rep1_AM1472A-42_510,1,1,510,12,43,test,,1,21.66724138,100,1.201923077,0.5,3,,0,4,,140,0,1,3,1,5,3,210,7,1,1,1,3,3,4,"Alta Pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207385,AM1472A-43,,plot,5329582,202267IDEPR_repe_rep1_AM1472A-43_795,1,1,795,18,34,test,,,,,,,,,,4,,,,,,,,,,,,0,,,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207386,AM1472A-44,,plot,5328702,202267IDEPR_repe_rep1_AM1472A-44_731,1,1,731,16,6,test,,,16.21,,0.240384615,0.1,2,,0,4,,,,2,1,1,5,1,110,0,0,2,2,3,4,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207387,AM1472A-45,,plot,5329355,202267IDEPR_repe_rep1_AM1472A-45_378,1,1,378,9,10,test,,0,28.38384615,160,1.923076923,0.8,3,1,0,4,4,160,10,4,3,1,4,2,700,50,0,4,2,3,4,4,"Alta Pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207388,AM1472A-46,,plot,5329011,202267IDEPR_repe_rep1_AM1472A-46_103,1,1,103,3,11,test,,3,28.15723888,70,2.644230769,1.1,3,3,1,4,5,180,30,3,3,1,4,3,1040,73,0,3,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207390,AM1472A-48,,plot,5329092,202267IDEPR_repe_rep1_AM1472A-48_638,1,1,638,14,7,test,,1,36.31100179,170,14.90384615,6.2,3,1,10,4,1,240,40,4,2,1,2,3,3780,426,1,4,1,2,2,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207391,AM1472A-49,,plot,5329423,202267IDEPR_repe_rep1_AM1472A-49_471,1,1,471,11,11,test,,4,31.96273148,70,2.403846154,1,3,3,4,4,4,190,30,3,3,1,4,3,950,86,1,4,1,3,3,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207393,AM1472A-50,,plot,5330028,202267IDEPR_repe_rep1_AM1472A-50_480,1,1,480,11,20,test,,,,,,,,,,4,,,,,,,,,,,,0,,,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207394,AM1472A-51,,plot,5329731,202267IDEPR_repe_rep1_AM1472A-51_8,1,1,8,1,8,test,,3,32.93034398,70,2.163461538,0.9,3,1,0,4,4,170,30,2,3,1,4,1,450,43,1,3,1,2,1,3,"Alta Pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207395,AM1472A-52,,plot,5329484,202267IDEPR_repe_rep1_AM1472A-52_725,1,1,725,16,12,test,,3,28.58377365,80,12.5,5.2,3,2,12,4,4,190,30,4,3,1,3,3,3020,219,0,4,1,3,2,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207396,AM1472A-53,,plot,5328825,202267IDEPR_repe_rep1_AM1472A-53_598,1,1,598,13,46,test,,0,,90,,,2,3,,4,5,90,20,,,,5,,,,,3,,,4,,"No raiz, Pudricion Total (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207397,AM1472A-54,,plot,5328675,202267IDEPR_repe_rep1_AM1472A-54_190,1,1,190,5,6,test,,,27.51428571,,,,2,,,4,,,,,,,,,360,24,,2,,,4,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207392,AM1472A-5,,plot,5329102,202267IDEPR_repe_rep1_AM1472A-5_505,1,1,505,11,45,test,,1,30.31237624,150,1.442307692,0.6,3,3,0,4,4,230,10,4,3,1,4,2,220,18,3,4,2,3,3,3,"Alta Pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207398,AM1472A-55,,plot,5328689,202267IDEPR_repe_rep1_AM1472A-55_393,1,1,393,9,25,test,,,,,,,,,,4,,,,,,,,,,,,0,,,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207399,AM1472A-56,,plot,5329999,202267IDEPR_repe_rep1_AM1472A-56_632,1,1,632,14,13,test,,3,33.00056433,80,0.961538462,0.4,3,3,1,4,5,130,30,3,3,1,5,1,490,47,0,3,1,2,3,3,"Alta pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207400,AM1472A-57,,plot,5330026,202267IDEPR_repe_rep1_AM1472A-57_414,1,1,414,9,46,test,,,,,,,,,,4,,,,,,,,,,,,0,,,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207401,AM1472A-58,,plot,5329965,202267IDEPR_repe_rep1_AM1472A-58_319,1,1,319,7,43,test,,0,30.09245614,140,1.923076923,0.8,2,3,0,4,5,140,20,2,3,1,4,2,620,50,0,3,1,3,3,4,"Alta Pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207402,AM1472A-59,,plot,5330227,202267IDEPR_repe_rep1_AM1472A-59_718,1,1,718,16,19,test,,2,33.70189474,110,7.932692308,3.3,4,2,3,4,4,160,20,4,3,1,4,3,2110,210,0,4,1,3,2,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207404,AM1472A-60,,plot,5329100,202267IDEPR_repe_rep1_AM1472A-60_651,1,1,651,15,7,test,,,,,,,3,,,4,,,,,,,,,,,,4,,,1,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207405,AM1472A-61,,plot,5330248,202267IDEPR_repe_rep1_AM1472A-61_579,1,1,579,13,27,test,,,,,,,,,,4,,,,,,,,,,,,0,,,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207406,AM1472A-62,,plot,5330071,202267IDEPR_repe_rep1_AM1472A-62_762,1,1,762,17,26,test,,,,,,,,,,4,,,,,,,,,,,,0,,,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207407,AM1472A-63,,plot,5330077,202267IDEPR_repe_rep1_AM1472A-63_239,1,1,239,6,38,test,,2,,30,,,3,,,4,4,150,20,,3,1,5,1,,,,1,2,3,4,,"Alta Pudricion. No Raiz (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207409,AM1472A-65,,plot,5329268,202267IDEPR_repe_rep1_AM1472A-65_450,1,1,450,10,11,test,,3,28.64231423,90,7.211538462,3,3,2,5,4,4,190,30,4,3,1,4,2,2540,185,3,4,1,2,3,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207403,AM1472A-6,,plot,5329156,202267IDEPR_repe_rep1_AM1472A-6_670,1,1,670,15,26,test,,3,21.155625,130,2.403846154,1,3,3,0,4,5,160,30,2,3,1,4,3,330,10,0,3,2,2,5,4," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207410,AM1472A-66,,plot,5329063,202267IDEPR_repe_rep1_AM1472A-66_768,1,1,768,17,32,test,,2,33.32489987,60,3.365384615,1.4,3,1,1,4,4,160,20,4,3,1,4,2,830,81,1,4,2,2,5,3,"Alta Pudricion (Operator: lizbethpino, Time: ), qppp0 (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207411,AM1472A-67,,plot,5329052,202267IDEPR_repe_rep1_AM1472A-67_74,1,1,74,2,19,test,,1,,60,,,2,,,4,,130,30,,3,1,5,1,,,,3,2,2,1,,"No Raiz. Pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
